Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
503453,B003XB3NNE,A3Q3EVDIIIRLLL,Shorty,22,22,5,1340409600,Yummy,"This is the second time I've ordered this coconut flour. It's great to bake with. This is my favorite recipe to make with it. I have also used this basic recipe and leave out the chocolate and make a raspberry zinger like cake by spreading sugar free raspberry jam on top of the cake batter and sprinkling unsweetened coconut flakes on top before baking. I buy most of my baking supplies at Netrition because it's cheaper and only costs four ninety five for shipping no matter how much you buy. Here's the recipe for the coconut cake. I use 3 eggs and a little more coconut milk and use whatever sugar substitute you like. I use a mix of liquid splenda, erythritol and stevia extract.<br /><br /> Chocolate Almond Joy Cake<br /><br />RECIPE<br /><br />4 eggs<br />¾ cup canned coconut milk<br />2 teaspoons almond extract<br />¾ cup coconut palm sugar<br />½ cup blanched almond flour<br />½ cup coconut flour<br />¼ teaspoon sea salt<br />½ teaspoon baking soda<br />¼ cups unsweetened shredded coconut<br />1 bar of 72% chopped dark chocolate<br /><br />1. In a large bowl, whisk together eggs, coconut milk, almond extract and palm sugar with a mixer.<br />2. In a smaller bowl, combine almond flour, coconut flour, salt and baking soda.<br />3. Slowly add dry ingredients into wet with a mixer.<br />4. Stir in ½ cup of the chocolate chips.<br />5. Grease an 8×8 inch baking dish.<br />6. Pour batter into dish, then sprinkle shredded coconut and remaining chocolate chips on top.<br />7. Bake at 350° for 30 minutes. (Enjoy the smell of toasted coconut wafting through the house!)<br />8. Cool for 1 hour.<br />9. Serve."
372156,B006G7WCZ2,A2QZ0Q7H8QLXBR,Shu Wang,0,0,2,1349913600,flavorless,"I am not a coffee snob but craved coffee when I am pregnant, so I ordered some decaf.  I have to say i never touched again and its not worth the trouble ( not much of course) of making it"
7340,B000FAM3Z0,AIRP51AZRDH9J,"Marilyn Purdy ""nutritionist w/a mission""",0,0,5,1200096000,Best Dog Food Ever!,I've used Natures Logic Dog Food for about a year.  The difference in my dogs is impressive.  Their coats are like silk.  What a wonderful product!
462188,B000CR00FQ,A3CFN1DW7YHUDP,Madge,1,1,5,1174780800,LOVE these,"These are by far my favorite pretzels I've ever had. The taste is mild, which is what I like in a pretzel (that's not chocolate covered), and they're just the right ratio of thickness and size, not like some that are so thick and dry that they stick in your throat, or so thin that you're chewing super-salty air. Plus they're actually a bit healthier than most others. Unfortunately they're also more expensive, but I'm happy to say I always get what I pay for with these."
67309,B004JRXZKM,A2MOM7UV3ZY4H1,Gary J. Landman,1,1,4,1332374400,Rinse and they're good.,"My wife hated the slightly fishy smell when you open the package, but after rinsing and boiling they taste like whatever sauce you put on them. Plus, they are good for you and I liked the al dente feel of them. So just rinse them and your good to go!"
278135,B000I62E6O,AVVA9NNM881LM,Chris Larken,0,0,5,1318118400,The best!,"If you like blueberries, then you will love these.  Nothing like a prepared fruit in a can for a fast dessert without having to worry about spoilage."
39482,B001ELL86Y,A1CKAF9L5DVLW7,KIRKJ,0,0,5,1278806400,GREAT FLAVOR!,THIS SELECTION WAS GREAT FOR THE MONEY.I  HAVE HAD MORE EXPENSIVE BRANDS BUT THIS IS JUST AS GOOD. I HAVE ALSO COMPARED PRICES EVERYWHERE FOR THE K CUPS AND AMAZON IS BY FAR THE CHEAPEST WAY TO GO!!
512762,B000E65OKQ,A38GUR8DU5H8VI,"AMK ""AMK""",2,2,5,1271808000,a very helpful little tea,"I have to say that this tea is very helpful during those stressful times.  I don't pay attention to the taste, but next thing I know, I'm like, ""WOW - I'm so relaxed.""  All that tension slowly melts away.  Great to have around during the time of the month."
486509,B000634JPI,A3PPOFB517EUNS,"M. Riddle ""Missa Riddle""",0,1,1,1304467200,RIP-OFF  DO NOT BUY!!,"The list price shows $44.90, the shipping weight shows 4.4 pounds, even a previous review mentioned getting a whole display box of these 7oz packages, so that's what I assumed I was getting...Not true! I paid $4.79 + $5.99 shipping for ONE 7oz pack.... I could have purchased these at the grocery store for about the same price, and I wouldn't have had to wait for them to ship.  The product by Pedigree is great, my dog loves them, and she has the best doggy breath around, and her teeth are always clean. I recommend the product itself, but purchase it elsewhere because PetCo will rip you off."
229401,B000W0A78S,A19JNUKFZVXKQA,"Tessa Williams Simpson ""Tessa""",5,7,4,1328659200,"Not for white chocolate, but delicious in homemade chocolate!","So disappointed to throw a whole batch of white chocolate out when the whole thing tasted flowery/soapy....gross!<br /><br />If you are new to cocoa butter like I was was, and founds several dairy free/sugar free recipes for white chocolate with cocoa butter as the start ingredient, you'll be disappointed! Cocoa Butter has a very rich, dark chocolate flavor, and is heavenly in CHOCOLATE!  You live and you learn.  I also made a lovely skin cream with this too!"
256927,B0029NGY4M,A29G5W4RJBI5AJ,RainyDayFriend,1,1,5,1278979200,Passes all the tests,This shelter kitty had tried it all but since being fed Whiskas Purrfectly chicken he won't consider anything else.  He prepares to eat if I offer somthing else but stops short of the bowl like he's sniffing his food and turns his head and walks away.  He won't eat any other of this brands products nor any other brand no matter how expensive. The pouch is not convenient but the fact that I know he will eat and enjoy his food makes up for it.
242937,B005K4Q4KG,AO6735APC3YAJ,"J. Newman ""J. Newman""",59,64,4,1318896000,"Better than the others, but still not quite there","I feel like I've tried every hot cocoa there is in the k-cups.  While I do think this is the best hot cocoa so far, it still isn't great.  I'm not sure what it is, but all of the cocoa k-cups seem to have a weird taste to them.  It's almost like there is artificial sweetener in them,, but I know there is not.<br />I set it on the smallest cup setting for cocoa.  This has more body to it than others.<br />I'm still waiting and hoping that Dunkin' Donuts will put out their hot cocoa in a k-cup.  There really is nothing better than that.<br />If you want a k-cup hot cocoa, I would def. recommend this over all the others."
536169,B0002QF27I,A19HXWT17FSC7V,Erin L. Bickis,1,1,5,1199232000,Mallomars. The greatest cookie on the planet,I received this product faster than I anticipated. They were fresh. I actually gave them in gift baskets for Christmas presents. Everyone loved them.
379650,B005GBIXZM,A21E4J8HIJTG6B,crazyfordogs17,1,1,5,1335571200,Puppy Loves it!,"I thought this looked interesting a liquid dog treat what? So I purchased it, I have two small dogs a seven year old Yorkie and a seven month old puppy Bichon Frise/ Toy Poodle mix. Well I showed it to the puppy I got the liver flavor it does smell bad and let him sniff it he went wild and starting jumping towards my hand trying to get it and barking like crazy I told him sit and paw and he did  and I give him a lick he loved it. Now my Yorkie sniffed it and walked away but she is extremely picky about her treats so it did not surprise me at all. I love how this is small can fit in a jacket and is about the length of your hand opened, this is low in calories 1 calorie in 10 licks and the bottle has 500 licks! this is great I clicker train my puppy and he knows a bunch of tricks but I always felt Like I was filling him up with a ton of treats and then would have to feed him less dinner and I felt bad. But with this I no longer have to worry now it can be messy if your not careful don't squeeze too hard, I will definitely be getting more of this and trying it in different flavors for my Pup Mozart. This is also great for teaching small dogs to heel to stay by your left side and it is great to use outside when the puppy gets distracted by people or other dogs kids etc I can refocus his attention on me and get him to calm down."
454560,B001ELL5OE,AQMK9BC1QA0RF,"dalefl ""dalefl""",2,4,2,1197590400,"Reviewers are joking, right?","I hope you guys are joking with these 5 star reviews.  I bought this based on the reviews and it was the stalest, most bitter whole bean coffee I've ever used.  One of the canisters was open on arrival but there was literally no difference between the aromas of the sealed cans and the open can.  What does that say about the freshness of the sealed cans?  You can seal it tight as a drum but if the coffee sat around and got stale before it was canned then all the vacuum in the world won't help it.  Then I couldn't get that stale aroma/flavor out of my grinder without thoroughly cleaning it.  I don't know what you guys are used to drinking but this isn't worth 1/4 of the price regardless of how much it costs.  If you think this is 5 stars then check out RONA, which Amazon carries.  Their Jamaican Blue Mountain Peaberry is without peer.  Compare their Kenya AA Superior Peaberry to this swill and you will know what premium coffee is supposed to taste like.  This is a perfect example of gettting what you pay for."
181142,B007Y59HVM,A2OYGNQV4QNJPP,metrowestern,2,4,5,1332028800,Great coffee. Great price. Get a ziploc & enjoy,"I like strong coffee and this coffee taste very good even when brewed on the big/travel mug setting. It's flavorful, not burnt tasting, and has a good kick. And to me represents a standout value in the world of Keurig choices. Do the math, especially with Subscribe and Save. I know some folks complain about them losing freshness... I just transfer them to a ziplock bag upon opening the package. Not a big deal and I don't sense I've lost freshness.<br /><br />I'd dock them half a star for the bag-to-bag transfer  (here's an idea: package them with a zipper, like cold cuts!) but it still rounds up to 5 stars. :-)"
406575,B0032COF5O,A1WJR10UO750SV,Dave,0,0,5,1330819200,Tasty,I thought this a nice evenly tasting coffee with no bitterness or after taste. I enjoy it and will buy more in the future.
39576,B001M0A5XY,A2935XUIFV2NFH,Neva A. Mayer,6,6,5,1278460800,DELICIOUS!!!!!,"A friend from England ordered this custard for me to try.  He guaranteed me that I would really like this as I am very fond of custard, but rarely make it.  He was right!!! It is the best custard that I have ever eaten.  You will not be disappointed!!!"
452399,B001E5DYUI,A3F80QPD89CW85,"M. Colombo ""MColombo""",0,0,5,1293667200,Excellent quality Espresso beans,We use them with our Jura espresso maker. Coffee is excellent but it is a bit expensive compare to some other brands. We found this item to be of the same price at our local store when on sale.
227972,B003VXHGPK,A324GNX6R2MF9V,J. L. Sutherland,1,1,5,1290556800,Delectable!,"I am still waiting for Peets to come out with Kcups, but in the meantime, the Wolfgang Puck's coffees are filling the bill. I really like Sorrento AND Rodeo Drive---smooth and full bodied.<br />JS"
